country,year,value,indicator code,indicator description
Fiji,2018,54.5005980861244,On VAT register,On VAT register
Finland,2018,0,On VAT register,On VAT register
France,2018,33.72093023255814,On VAT register,On VAT register
Gabon,2018,14.033920851346856,On VAT register,On VAT register
"Gambia, The",2018,11.799410029498524,On VAT register,On VAT register
Georgia,2018,41.404292044945315,On VAT register,On VAT register
Germany,2018,0,On VAT register,On VAT register
Ghana,2018,26.11272727272727,On VAT register,On VAT register
Greece,2018,28.08278548190117,On VAT register,On VAT register
Grenada,2018,30.919003115264797,On VAT register,On VAT register
Guatemala,2018,2.47300187636661,On VAT register,On VAT register
Guinea,2018,21.772151898734176,On VAT register,On VAT register
Guinea Bissau,2018,,On VAT register,On VAT register
Guyana,2018,1.1921793037672868,On VAT register,On VAT register
Honduras,2018,8.864377299782369,On VAT register,On VAT register
Hungary,2018,0,On VAT register,On VAT register
Iceland,2018,0,On VAT register,On VAT register
India,2018,,On VAT register,On VAT register
Indonesia,2018,D,On VAT register,On VAT register
Ireland,2018,3.1669108950660907,On VAT register,On VAT register
Israel,2018,D,On VAT register,On VAT register
Italy,2018,46.356502242152466,On VAT register,On VAT register
Jamaica,2018,61.38439128242479,On VAT register,On VAT register
Japan,2018,D,On VAT register,On VAT register
Kazakhstan,2018,D,On VAT register,On VAT register
Kenya,2018,5.181339594300964,On VAT register,On VAT register
Kiribati,2018,0,On VAT register,On VAT register
"Korea, Republic of",2018,3.7557362321885055,On VAT register,On VAT register
"Kosovo, Republic of",2018,3.109448218242581,On VAT register,On VAT register
Kyrgyz Republic,2018,3.4448327508736893,On VAT register,On VAT register
Lao People's Democratic Republic,2018,D,On VAT register,On VAT register
Latvia,2018,0,On VAT register,On VAT register
Lebanon,2018,,On VAT register,On VAT register
Lesotho,2018,0,On VAT register,On VAT register
Liberia,2018,,On VAT register,On VAT register
Lithuania,2018,0,On VAT register,On VAT register
Luxembourg,2018,7.2573249022541875,On VAT register,On VAT register
Madagascar,2018,2.5388658986690524,On VAT register,On VAT register
Malawi,2018,50.62610056740364,On VAT register,On VAT register
Malaysia,2018,,On VAT register,On VAT register
Maldives,2018,27.601862630966238,On VAT register,On VAT register
Malta,2018,7.435780711452169,On VAT register,On VAT register
"Marshall Islands, Republic of",2018,,On VAT register,On VAT register
Mauritius,2018,1.9234822934232714,On VAT register,On VAT register
Mexico,2018,0,On VAT register,On VAT register
Moldova,2018,0,On VAT register,On VAT register
Mongolia,2018,32.62822967916802,On VAT register,On VAT register
Montenegro,2018,33.68010832590244,On VAT register,On VAT register
Montserrat,2018,,On VAT register,On VAT register
Morocco,2018,D,On VAT register,On VAT register
Mozambique,2018,D,On VAT register,On VAT register
Myanmar,2018,,On VAT register,On VAT register
Namibia,2018,0.648215747439216,On VAT register,On VAT register
Nauru,2018,,On VAT register,On VAT register
Nepal,2018,,On VAT register,On VAT register
Netherlands,2018,27.41712155021406,On VAT register,On VAT register
New Zealand,2018,2.50891813531278,On VAT register,On VAT register
Nicaragua,2018,38.474204171240395,On VAT register,On VAT register
Niger,2018,79.04581628706926,On VAT register,On VAT register
Nigeria,2018,91.79586628166152,On VAT register,On VAT register
Norway,2018,0,On VAT register,On VAT register
Pakistan,2018,34.61066418425428,On VAT register,On VAT register
Palau,2018,,On VAT register,On VAT register
Panama,2018,13.239618568441808,On VAT register,On VAT register
Papua New Guinea,2018,,On VAT register,On VAT register
Paraguay,2018,14.408028995023722,On VAT register,On VAT register
Peru,2018,30.563027345973264,On VAT register,On VAT register
Philippines,2018,0.39592193375867396,On VAT register,On VAT register
Poland,2018,1.2110063795212416,On VAT register,On VAT register
Portugal,2018,0,On VAT register,On VAT register
Republic of North Macedonia,2018,0.45222224839249126,On VAT register,On VAT register
Republika Srpska,2018,,On VAT register,On VAT register
Romania,2018,0.051368044630928006,On VAT register,On VAT register
Russian Federation,2018,14.456573171132225,On VAT register,On VAT register
Rwanda,2018,0,On VAT register,On VAT register
Samoa,2018,0,On VAT register,On VAT register
São Tomé and Príncipe,2018,D,On VAT register,On VAT register
Saudi Arabia,2018,17.765057349390684,On VAT register,On VAT register
Senegal,2018,16.69617638379495,On VAT register,On VAT register
"Serbia, Republic of",2018,52.7130835950244,On VAT register,On VAT register
Seychelles,2018,12.613156306578151,On VAT register,On VAT register
Sierra Leone,2018,42.7784336875246,On VAT register,On VAT register
Singapore,2018,D,On VAT register,On VAT register
Slovak Republic,2018,D,On VAT register,On VAT register
Slovenia,2018,0,On VAT register,On VAT register
Solomon Islands,2018,,On VAT register,On VAT register
South Africa,2018,20.494367799203282,On VAT register,On VAT register
Spain,2018,0,On VAT register,On VAT register
Sri Lanka,2018,,On VAT register,On VAT register
St. Kitts and Nevis,2018,4.117647058823529,On VAT register,On VAT register
St. Lucia,2018,45.54947787170562,On VAT register,On VAT register
St. Vincent and the Grenadines,2018,26.639344262295083,On VAT register,On VAT register
Suriname,2018,,On VAT register,On VAT register
Sweden,2018,D,On VAT register,On VAT register
Switzerland,2018,0,On VAT register,On VAT register
Taiwan,2018,78.99746584149854,On VAT register,On VAT register
Tajikistan,2018,4.472703354527516,On VAT register,On VAT register
Thailand,2018,48.98230389654586,On VAT register,On VAT register
"Timor-Leste, Dem. Rep. of",2018,,On VAT register,On VAT register
Togo,2018,0,On VAT register,On VAT register
Tonga,2018,0.45454545454545453,On VAT register,On VAT register
Trinidad and Tobago,2018,12.9345889539323,On VAT register,On VAT register
Turkey,2018,75.21197104416666,On VAT register,On VAT register
Turks and Caicos Islands,2018,,On VAT register,On VAT register
Uganda,2018,10.66731317049518,On VAT register,On VAT register
Ukraine,2018,4.899417551759581,On VAT register,On VAT register
United Kingdom,2018,,On VAT register,On VAT register
United States,2018,,On VAT register,On VAT register
Uruguay,2018,2.56480475135001,On VAT register,On VAT register
Uzbekistan,2018,1.3519706691109075,On VAT register,On VAT register
Vanuatu,2018,,On VAT register,On VAT register
Vietnam,2018,60.27863249714414,On VAT register,On VAT register
Zambia,2018,35.32192189436006,On VAT register,On VAT register
Zimbabwe,2018,30.13019218846869,On VAT register,On VAT register
"Afghanistan, Islamic Republic of",2019,,On VAT register,On VAT register
Albania,2019,38.67544375742371,On VAT register,On VAT register
Angola,2019,0,On VAT register,On VAT register
Antigua and Barbuda,2019,9.342347879532882,On VAT register,On VAT register
Argentina,2019,37.98585620513432,On VAT register,On VAT register
"Armenia, Republic of",2019,46.224444932952295,On VAT register,On VAT register
Aruba,2019,,On VAT register,On VAT register
Australia,2019,25.051706626393,On VAT register,On VAT register
Austria,2019,0,On VAT register,On VAT register
"Azerbaijan, Republic of",2019,43.04137313843824,On VAT register,On VAT register
Bangladesh,2019,9.238888125555558,On VAT register,On VAT register
Barbados,2019,35.38182831661093,On VAT register,On VAT register
Belarus,2019,D,On VAT register,On VAT register
Belgium,2019,0,On VAT register,On VAT register
Belize,2019,37.26242371403662,On VAT register,On VAT register
Benin,2019,11.688606445755788,On VAT register,On VAT register
Bhutan,2019,,On VAT register,On VAT register
Bolivia,2019,19.911430481283425,On VAT register,On VAT register
Bosnia and Herzegovina,2019,D,On VAT register,On VAT register
Botswana,2019,26.41511330960568,On VAT register,On VAT register
Brazil,2019,D,On VAT register,On VAT register
Brunei Darussalam,2019,,On VAT register,On VAT register
Bulgaria,2019,0,On VAT register,On VAT register
Burkina Faso,2019,,On VAT register,On VAT register
Burundi,2019,4.222648752399232,On VAT register,On VAT register
Cabo Verde,2019,47.559237484411184,On VAT register,On VAT register
Cambodia,2019,D,On VAT register,On VAT register
Cameroon,2019,0,On VAT register,On VAT register
Canada,2019,13.837638376383765,On VAT register,On VAT register
Central African Republic,2019,15.022421524663676,On VAT register,On VAT register
Chad,2019,1.2295081967213115,On VAT register,On VAT register
Chile,2019,34.185434692454145,On VAT register,On VAT register
"China, P.R.: Hong Kong",2019,,On VAT register,On VAT register
"China, P.R.: Mainland",2019,11.2315346549789,On VAT register,On VAT register
Colombia,2019,67.5988256048853,On VAT register,On VAT register
Comoros,2019,,On VAT register,On VAT register
"Congo, Democratic Republic of",2019,D,On VAT register,On VAT register
"Congo, Republic of",2019,37.07597173144877,On VAT register,On VAT register
Cook Islands,2019,43.66998577524893,On VAT register,On VAT register
Costa Rica,2019,0,On VAT register,On VAT register
Croatia,2019,0,On VAT register,On VAT register
Cyprus,2019,1.0017874635185764,On VAT register,On VAT register
Czech Republic,2019,35.25739025424273,On VAT register,On VAT register
Denmark,2019,0,On VAT register,On VAT register
Dominica,2019,27.21164613661814,On VAT register,On VAT register
Dominican Republic,2019,42.112190712913794,On VAT register,On VAT register
Ecuador,2019,18.787414638524826,On VAT register,On VAT register
El Salvador,2019,32.09316608792195,On VAT register,On VAT register
Estonia,2019,0,On VAT register,On VAT register
Eswatini,2019,11.97268958790539,On VAT register,On VAT register
Ethiopia,2019,D,On VAT register,On VAT register
Fiji,2019,51.373443863551024,On VAT register,On VAT register
Finland,2019,0,On VAT register,On VAT register
France,2019,35.9375,On VAT register,On VAT register
Gabon,2019,13.496143958868895,On VAT register,On VAT register
"Gambia, The",2019,10.666666666666668,On VAT register,On VAT register
Georgia,2019,46.57069585054197,On VAT register,On VAT register
Germany,2019,0,On VAT register,On VAT register
Ghana,2019,27.627632988218494,On VAT register,On VAT register
Greece,2019,28.703313874305607,On VAT register,On VAT register
Grenada,2019,35.2112676056338,On VAT register,On VAT register
Guatemala,2019,2.275551345361624,On VAT register,On VAT register
Guinea,2019,11.69811320754717,On VAT register,On VAT register
Guinea Bissau,2019,,On VAT register,On VAT register
Guyana,2019,2.7301444043321297,On VAT register,On VAT register
Honduras,2019,2.091390809148217,On VAT register,On VAT register
Hungary,2019,0,On VAT register,On VAT register
Iceland,2019,0,On VAT register,On VAT register
India,2019,,On VAT register,On VAT register
Indonesia,2019,D,On VAT register,On VAT register
Ireland,2019,6.37096921698096,On VAT register,On VAT register
Israel,2019,D,On VAT register,On VAT register
Italy,2019,47.882013750277224,On VAT register,On VAT register
Jamaica,2019,61.964211402413646,On VAT register,On VAT register
Japan,2019,D,On VAT register,On VAT register
Kazakhstan,2019,D,On VAT register,On VAT register
Kenya,2019,0,On VAT register,On VAT register
Kiribati,2019,0,On VAT register,On VAT register
"Korea, Republic of",2019,3.542139175423389,On VAT register,On VAT register
"Kosovo, Republic of",2019,2.881702247586839,On VAT register,On VAT register
Kyrgyz Republic,2019,5.824407039020658,On VAT register,On VAT register
Lao People's Democratic Republic,2019,D,On VAT register,On VAT register
Latvia,2019,0,On VAT register,On VAT register
Lebanon,2019,,On VAT register,On VAT register
Lesotho,2019,0,On VAT register,On VAT register
Liberia,2019,,On VAT register,On VAT register
Lithuania,2019,0,On VAT register,On VAT register
Luxembourg,2019,7.315304355963131,On VAT register,On VAT register
Madagascar,2019,1.2497539854359379,On VAT register,On VAT register
Malawi,2019,51.02582890639311,On VAT register,On VAT register
Malaysia,2019,,On VAT register,On VAT register
Maldives,2019,25.34025313774294,On VAT register,On VAT register
Malta,2019,7.540680720343699,On VAT register,On VAT register
"Marshall Islands, Republic of",2019,,On VAT register,On VAT register
Mauritius,2019,4.482147379083312,On VAT register,On VAT register
Mexico,2019,0,On VAT register,On VAT register
Moldova,2019,0,On VAT register,On VAT register
Mongolia,2019,25.842359424876545,On VAT register,On VAT register
Montenegro,2019,29.503532795598076,On VAT register,On VAT register
Montserrat,2019,,On VAT register,On VAT register
Morocco,2019,D,On VAT register,On VAT register
Mozambique,2019,D,On VAT register,On VAT register
Myanmar,2019,,On VAT register,On VAT register
Namibia,2019,2.582734886099687,On VAT register,On VAT register
Nauru,2019,,On VAT register,On VAT register
Nepal,2019,,On VAT register,On VAT register
Netherlands,2019,33.69680746235923,On VAT register,On VAT register
New Zealand,2019,2.537760086248707,On VAT register,On VAT register
Nicaragua,2019,42.27183819551376,On VAT register,On VAT register
Niger,2019,36.98230219861782,On VAT register,On VAT register
Nigeria,2019,92.32543660113797,On VAT register,On VAT register
Norway,2019,0,On VAT register,On VAT register
Pakistan,2019,34.598886476644026,On VAT register,On VAT register
Palau,2019,,On VAT register,On VAT register
Panama,2019,12.879226254443251,On VAT register,On VAT register
Papua New Guinea,2019,,On VAT register,On VAT register
Paraguay,2019,14.40807957849954,On VAT register,On VAT register
Peru,2019,32.863759894366936,On VAT register,On VAT register
Philippines,2019,0.3436715341777834,On VAT register,On VAT register
Poland,2019,1.164005337890204,On VAT register,On VAT register
Portugal,2019,0,On VAT register,On VAT register
Republic of North Macedonia,2019,1.3383737584822373,On VAT register,On VAT register
Republika Srpska,2019,,On VAT register,On VAT register
Romania,2019,0.17881913317543147,On VAT register,On VAT register
